# creator_id: h2
# curie_map:
#   IMDRF: IMDRF
#   NCI: http://purl.obolibrary.org/obo/NCIT_
#   UBERON: http://purl.obolibrary.org/obo/UBERON_
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2022-02-23'
# mapping_set_id: http://w3id.org/mapping_commons/disease-mappings/onto-icd10
# mapping_tool: https://github.com/mapping-commons/sssom-py
subject_id	predicate_id	object_id	match_type	subject_label
NCI:C171990	oboInOwl:hasDbXref	IMDRF:G04073	Unspecified	Impeller Device
NCI:C171991	oboInOwl:hasDbXref	IMDRF:E2109	Unspecified	Implant Pain
NCI:C171986	oboInOwl:hasDbXref	IMDRF:E1107	Unspecified	Hepatic or Biliary Problem
NCI:C171989	oboInOwl:hasDbXref	IMDRF:F08	Unspecified	Hospitalization or Prolonged Hospitalization due to Device
NCI:C171960	oboInOwl:hasDbXref	IMDRF:E170402	Unspecified	Cryogenic Burn
NCI:C171962	oboInOwl:hasDbXref	IMDRF:F04	Unspecified	Delay to Diagnosis due to Device
NCI:C171963	oboInOwl:hasDbXref	IMDRF:F05	Unspecified	Delay to Treatment due to Device
NCI:C171957	oboInOwl:hasDbXref	IMDRF:E151201	Unspecified	Complete Neonatal Hearing Loss
NCI:C171959	oboInOwl:hasDbXref	IMDRF:G02040	Unspecified	Computer Input Device
NCI:C171953	oboInOwl:hasDbXref	IMDRF:E0104	Unspecified	Cerebral Hyperperfusion Syndrome
NCI:C171955	oboInOwl:hasDbXref	IMDRF:G04026	Unspecified	Chamber
NCI:C171956	oboInOwl:hasDbXref	IMDRF:F01	Unspecified	Change in Therapeutic Response
NCI:C171971	oboInOwl:hasDbXref	IMDRF:G04047	Unspecified	Ejector Device
NCI:C171973	oboInOwl:hasDbXref	IMDRF:G04048	Unspecified	Equipment Pole Device
NCI:C171974	oboInOwl:hasDbXref	IMDRF:F07	Unspecified	Exacerbation of Existing Condition due to Device
NCI:C171970	oboInOwl:hasDbXref	IMDRF:E060105	Unspecified	Ectopic Heartbeat
NCI:C171969	oboInOwl:hasDbXref	IMDRF:E0906	Unspecified	Ear or Labyrinth Problem
NCI:C171964	oboInOwl:hasDbXref	IMDRF:F1904	Unspecified	Device Repositioning
NCI:C171965	oboInOwl:hasDbXref	IMDRF:F1905	Unspecified	Device Revision or Replacement
NCI:C171966	oboInOwl:hasDbXref	IMDRF:F06	Unspecified	Disruption of Subsequent Medical Procedure due to Device
NCI:C171967	oboInOwl:hasDbXref	IMDRF:E2341	Unspecified	Double Capsule
NCI:C171940	oboInOwl:hasDbXref	IMDRF:F2303	Unspecified	Additional Medication Required
NCI:C171941	oboInOwl:hasDbXref	IMDRF:E161601	Unspecified	Ankylosis
NCI:C171939	oboInOwl:hasDbXref	IMDRF:F2301	Unspecified	Additional Device Required
NCI:C171950	oboInOwl:hasDbXref	IMDRF:E0607	Unspecified	Cardiovascular Insufficiency
NCI:C171952	oboInOwl:hasDbXref	IMDRF:G0402301	Unspecified	Catheter Hub
NCI:C171946	oboInOwl:hasDbXref	IMDRF:G0500701	Unspecified	Light/Heat Bulb Device
NCI:C171947	oboInOwl:hasDbXref	IMDRF:G0200401	Unspecified	Cable Grip Device
NCI:C171948	oboInOwl:hasDbXref	IMDRF:G0200402	Unspecified	Cable Sleeve Device
NCI:C171949	oboInOwl:hasDbXref	IMDRF:G0401901	Unspecified	Cannula Hub
NCI:C171942	oboInOwl:hasDbXref	IMDRF:G03002	Unspecified	Aperture Device
NCI:C171943	oboInOwl:hasDbXref	IMDRF:G07002	Unspecified	Appropriate Component Term/Code Not Available
NCI:C171944	oboInOwl:hasDbXref	IMDRF:F28	Unspecified	Appropriate Health Impact Term/Code Not Available
NCI:C171945	oboInOwl:hasDbXref	IMDRF:E0310	Unspecified	Blood or Lymphatic Problem
NCI:C4376	oboInOwl:hasDbXref	IMDRF:E130501	Unspecified	Renal Failure
NCI:C4080	oboInOwl:hasDbXref	IMDRF:E2114	Unspecified	Perforation
NCI:C112175	oboInOwl:hasDbXref	IMDRF:E1702	Unspecified	Angioedema
NCI:C112199	oboInOwl:hasDbXref	IMDRF:E103101	Unspecified	Glossitis
NCI:C28145	oboInOwl:hasDbXref	IMDRF:E013502	Unspecified	Dysgeusia
NCI:C28177	oboInOwl:hasDbXref	IMDRF:E013403	Unspecified	Paresthesia
NCI:C28195	oboInOwl:hasDbXref	IMDRF:E050304	Unspecified	Thromboembolism
NCI:C28245	oboInOwl:hasDbXref	IMDRF:E0704	Unspecified	Aspiration, CTCAE
NCI:C92809	oboInOwl:hasDbXref	IMDRF:E1209	Unspecified	Hormone Imbalance
NCI:C67507	oboInOwl:hasDbXref	IMDRF:A110207	Unspecified	Problem with Software Installation
NCI:C67508	oboInOwl:hasDbXref	IMDRF:A1108	Unspecified	Date-Related Software Issue
NCI:C114592	oboInOwl:hasDbXref	IMDRF:E1305	Unspecified	Renal Impairment
NCI:C92560	oboInOwl:hasDbXref	IMDRF:E1015	Unspecified	Gastroesophageal Reflux
NCI:C28554	oboInOwl:hasDbXref	IMDRF:F02	Unspecified	Dead
NCI:C28397	oboInOwl:hasDbXref	IMDRF:E0706	Unspecified	Asthma
NCI:C114146	oboInOwl:hasDbXref	IMDRF:F1903	Unspecified	Explanted Medical Device
NCI:C14196	oboInOwl:hasDbXref	IMDRF:E190701	Unspecified	Cytomegalovirus
NCI:C128346	oboInOwl:hasDbXref	IMDRF:E1905	Unspecified	Transmissible Spongiform Encephalopathy
NCI:C87070	oboInOwl:hasDbXref	IMDRF:E1619	Unspecified	Hypotonia
NCI:C73118	oboInOwl:hasDbXref	IMDRF:A1907	Unspecified	Device Unsafe to Use in Environment
NCI:C73117	oboInOwl:hasDbXref	IMDRF:A2105	Unspecified	Inadequate Device Operator Training
NCI:C48198	oboInOwl:hasDbXref	IMDRF:E0504	Unspecified	Extravasation
NCI:C133520	oboInOwl:hasDbXref	IMDRF:A070802	Unspecified	Intermittent Loss of Power
NCI:C133527	oboInOwl:hasDbXref	IMDRF:A0714	Unspecified	Unintended Electrical Shock
NCI:C133523	oboInOwl:hasDbXref	IMDRF:A0711	Unspecified	Interrogation Problem
NCI:C133551	oboInOwl:hasDbXref	IMDRF:A090301	Unspecified	Inappropriate Tactile Prompt/Feedback
NCI:C133559	oboInOwl:hasDbXref	IMDRF:A090302	Unspecified	No Tactile Prompts/Feedback
NCI:C133545	oboInOwl:hasDbXref	IMDRF:A0901	Unspecified	Audible Prompt/Feedback
NCI:C133544	oboInOwl:hasDbXref	IMDRF:A0719	Unspecified	Unexpected Shutdown
NCI:C133547	oboInOwl:hasDbXref	IMDRF:A0903	Unspecified	Tactile Prompts/Feedback
NCI:C133546	oboInOwl:hasDbXref	IMDRF:A090207	Unspecified	No Visual Prompts/Feedback
NCI:C133574	oboInOwl:hasDbXref	IMDRF:A090806	Unspecified	Non-Reproducible Results
NCI:C133576	oboInOwl:hasDbXref	IMDRF:A1002	Unspecified	Excessive Heating
NCI:C133571	oboInOwl:hasDbXref	IMDRF:A090504	Unspecified	Unexpected/Unintended Radiation Output
NCI:C133578	oboInOwl:hasDbXref	IMDRF:A110201	Unspecified	Application Program Freezes, Becomes Nonfunctional
NCI:C133562	oboInOwl:hasDbXref	IMDRF:A0905	Unspecified	Radiation Output Problem
NCI:C133561	oboInOwl:hasDbXref	IMDRF:A090403	Unspecified	Intermittent Energy Output
NCI:C133569	oboInOwl:hasDbXref	IMDRF:A090501	Unspecified	Radiation Output Failure
NCI:C133594	oboInOwl:hasDbXref	IMDRF:A110208	Unspecified	Unintended Application Program Shut Down
NCI:C133593	oboInOwl:hasDbXref	IMDRF:A1103	Unspecified	Program or Algorithm Execution Problem
NCI:C133599	oboInOwl:hasDbXref	IMDRF:A110301	Unspecified	Delayed Program or Algorithm Execution
NCI:C133509	oboInOwl:hasDbXref	IMDRF:A0414	Unspecified	Material Split, Cut or Torn
NCI:C133510	oboInOwl:hasDbXref	IMDRF:A0503	Unspecified	Ejection Problem
NCI:C133516	oboInOwl:hasDbXref	IMDRF:A051203	Unspecified	Device Fell
NCI:C133517	oboInOwl:hasDbXref	IMDRF:A070801	Unspecified	Device Complete Loss of Power
NCI:C133512	oboInOwl:hasDbXref	IMDRF:A0505	Unspecified	Firing Problem
NCI:C133511	oboInOwl:hasDbXref	IMDRF:A050301	Unspecified	Failure to Eject
NCI:C133514	oboInOwl:hasDbXref	IMDRF:A051102	Unspecified	Sharp Edges
NCI:C133513	oboInOwl:hasDbXref	IMDRF:A0509	Unspecified	Physical Resistance/Sticking
NCI:C133505	oboInOwl:hasDbXref	IMDRF:A0403	Unspecified	Device Explosion
NCI:C133507	oboInOwl:hasDbXref	IMDRF:A040608	Unspecified	Material Too Soft or Flexible
NCI:C133500	oboInOwl:hasDbXref	IMDRF:A030207	Unspecified	Low pH
NCI:C133497	oboInOwl:hasDbXref	IMDRF:A0103	Unspecified	Loosening of Implant Not Related to Bone-Ingrowth
NCI:C133496	oboInOwl:hasDbXref	IMDRF:A01	Unspecified	Patient-Device Interaction Problem
NCI:C133498	oboInOwl:hasDbXref	IMDRF:A020601	Unspecified	Component Misassembled
NCI:C133721	oboInOwl:hasDbXref	IMDRF:A2001	Unspecified	Misassembled During Installation
NCI:C133722	oboInOwl:hasDbXref	IMDRF:A010402	Unspecified	Device Migration Problem
NCI:C133642	oboInOwl:hasDbXref	IMDRF:A210102	Unspecified	Illegible Information
NCI:C133644	oboInOwl:hasDbXref	IMDRF:A210104	Unspecified	Unclear Information
NCI:C133643	oboInOwl:hasDbXref	IMDRF:A210103	Unspecified	Inaccurate Information
NCI:C133646	oboInOwl:hasDbXref	IMDRF:A230502	Unspecified	Misassembly during Maintenance/Repair
NCI:C133645	oboInOwl:hasDbXref	IMDRF:A210105	Unspecified	Missing Information
NCI:C133603	oboInOwl:hasDbXref	IMDRF:A110302	Unspecified	Intermittent Program or Algorithm Execution
NCI:C133629	oboInOwl:hasDbXref	IMDRF:A1414	Unspecified	Priming Problem
NCI:C133631	oboInOwl:hasDbXref	IMDRF:A1501	Unspecified	Activation Problem
NCI:C133630	oboInOwl:hasDbXref	IMDRF:A141402	Unspecified	Incomplete or Inadequate Priming
NCI:C133637	oboInOwl:hasDbXref	IMDRF:A180301	Unspecified	Failure to Adequately Clean
NCI:C133636	oboInOwl:hasDbXref	IMDRF:A1704	Unspecified	Unintended Compatibility Problem
NCI:C133633	oboInOwl:hasDbXref	IMDRF:A150302	Unspecified	Difficult or Delayed Separation
NCI:C133632	oboInOwl:hasDbXref	IMDRF:A1503	Unspecified	Separation Problem
NCI:C133635	oboInOwl:hasDbXref	IMDRF:A160201	Unspecified	Fail Safe did not Operate
NCI:C133634	oboInOwl:hasDbXref	IMDRF:A150303	Unspecified	Premature Separation
NCI:C133626	oboInOwl:hasDbXref	IMDRF:A1207	Unspecified	Incomplete or Inadequate Connection
NCI:C133625	oboInOwl:hasDbXref	IMDRF:A110303	Unspecified	Program or Algorithm Execution Failure
NCI:C133628	oboInOwl:hasDbXref	IMDRF:A141303	Unspecified	Suction Failure
NCI:C133627	oboInOwl:hasDbXref	IMDRF:A1303	Unspecified	Intermittent Communication Failure
NCI:C172788	oboInOwl:hasDbXref	IMDRF:G0201207	Unspecified	Semiconductor
NCI:C72674	oboInOwl:hasDbXref	IMDRF:A1908	Unspecified	Environmental Particulates
NCI:C72671	oboInOwl:hasDbXref	IMDRF:A2102	Unspecified	Lack of Maintenance Documentation or Guidelines
NCI:C33157	oboInOwl:hasDbXref	UBERON:0001681	Unspecified	Nasal Bone
NCI:C172801	oboInOwl:hasDbXref	IMDRF:G04131	Unspecified	Translational Motion Component
NCI:C172800	oboInOwl:hasDbXref	IMDRF:G04130	Unspecified	Tool
NCI:C172797	oboInOwl:hasDbXref	IMDRF:G04082	Unspecified	Lever
NCI:C172796	oboInOwl:hasDbXref	IMDRF:G04050	Unspecified	Fabric
NCI:C172799	oboInOwl:hasDbXref	IMDRF:G04107	Unspecified	Rachet
NCI:C172798	oboInOwl:hasDbXref	IMDRF:G04101	Unspecified	Potting
NCI:C172793	oboInOwl:hasDbXref	IMDRF:G04028	Unspecified	Clutch
NCI:C172792	oboInOwl:hasDbXref	IMDRF:G04012	Unspecified	Bellows
NCI:C172795	oboInOwl:hasDbXref	IMDRF:G04043	Unspecified	Device Collapser
NCI:C172794	oboInOwl:hasDbXref	IMDRF:G04029	Unspecified	Coating Material
NCI:C172790	oboInOwl:hasDbXref	IMDRF:G03006	Unspecified	Cuvette
NCI:C172789	oboInOwl:hasDbXref	IMDRF:G0204004	Unspecified	Touchscreen
NCI:C33506	oboInOwl:hasDbXref	UBERON:0005473	Unspecified	Sacrococcygeal Joint
NCI:C33508	oboInOwl:hasDbXref	UBERON:0005473	Unspecified	Sacrum
NCI:C172137	oboInOwl:hasDbXref	IMDRF:E2401	Unspecified	Insufficient Information to Classify Condition
NCI:C172136	oboInOwl:hasDbXref	IMDRF:A26	Unspecified	Insufficient Adverse Event Information Available
NCI:C172139	oboInOwl:hasDbXref	IMDRF:G04114	Unspecified	Shock Absorber Device
NCI:C172138	oboInOwl:hasDbXref	IMDRF:F24	Unspecified	Insufficient Information to Classify Health Impact
NCI:C172135	oboInOwl:hasDbXref	IMDRF:G02004	Unspecified	Electrical Cable
NCI:C172147	oboInOwl:hasDbXref	IMDRF:E0826	Unspecified	Intraocular Pressure Decreased
NCI:C172144	oboInOwl:hasDbXref	IMDRF:G04001	Unspecified	Medical Port Access Device
NCI:C172143	oboInOwl:hasDbXref	IMDRF:G02017	Unspecified	Electrical Port
NCI:C172146	oboInOwl:hasDbXref	IMDRF:G0200701	Unspecified	Computer Processor
NCI:C172145	oboInOwl:hasDbXref	IMDRF:G0301205	Unspecified	Sensor Probe
NCI:C172140	oboInOwl:hasDbXref	IMDRF:G0202502	Unspecified	Patient Electrode
NCI:C172142	oboInOwl:hasDbXref	IMDRF:G04087	Unspecified	Mechanical Mixer
NCI:C172141	oboInOwl:hasDbXref	IMDRF:G02016	Unspecified	Electrical Mixer
NCI:C33209	oboInOwl:hasDbXref	UBERON:0003688	Unspecified	Omentum
NCI:C33282	oboInOwl:hasDbXref	UBERON:0002446	Unspecified	Patella
NCI:C72898	oboInOwl:hasDbXref	IMDRF:E0843	Unspecified	Zonular Dehiscence
NCI:C72891	oboInOwl:hasDbXref	IMDRF:A0411	Unspecified	Material Protrusion
NCI:C72890	oboInOwl:hasDbXref	IMDRF:A0804	Unspecified	Overcorrection
NCI:C72893	oboInOwl:hasDbXref	IMDRF:A090503	Unspecified	Radiation Underexposure
NCI:C72892	oboInOwl:hasDbXref	IMDRF:A090502	Unspecified	Radiation Overexposure
NCI:C72887	oboInOwl:hasDbXref	IMDRF:A1909	Unspecified	Medical Gas Supply Problem
NCI:C113451	oboInOwl:hasDbXref	IMDRF:E2307	Unspecified	Have Increased Appetite
NCI:C92097	oboInOwl:hasDbXref	IMDRF:C0207	Unspecified	Power Source Problem Identified
NCI:C92096	oboInOwl:hasDbXref	IMDRF:C020703	Unspecified	Power Fluctuation
NCI:C92099	oboInOwl:hasDbXref	IMDRF:D0302	Unspecified	Quality Control Deficiency
NCI:C92098	oboInOwl:hasDbXref	IMDRF:C12	Unspecified	Protective System Problem Identified
NCI:C92090	oboInOwl:hasDbXref	IMDRF:C0801	Unspecified	Optical Transmission Problem Identified
NCI:C92093	oboInOwl:hasDbXref	IMDRF:C160501	Unspecified	Packaging Compromised
NCI:C92095	oboInOwl:hasDbXref	IMDRF:C010603	Unspecified	Platelet Activation Problem
NCI:C92094	oboInOwl:hasDbXref	IMDRF:C1605	Unspecified	Packaging Problem Identified
NCI:C92085	oboInOwl:hasDbXref	IMDRF:C100205	Unspecified	Non-Functional Defect
NCI:C92088	oboInOwl:hasDbXref	IMDRF:C13	Unspecified	Operational Problem Identified
NCI:C92087	oboInOwl:hasDbXref	IMDRF:C0205	Unspecified	Open Circuit
NCI:C92089	oboInOwl:hasDbXref	IMDRF:C08	Unspecified	Optical Problem Identified
NCI:C92080	oboInOwl:hasDbXref	IMDRF:C070604	Unspecified	Mechanical Shock Problem
NCI:C92082	oboInOwl:hasDbXref	IMDRF:C010502	Unspecified	Mutagenic Problem
NCI:C92081	oboInOwl:hasDbXref	IMDRF:C010202	Unspecified	Microbial Contamination
NCI:C92084	oboInOwl:hasDbXref	IMDRF:C20	Unspecified	No Findings Available
NCI:C92083	oboInOwl:hasDbXref	IMDRF:C19	Unspecified	No Device Problem Found
NCI:C92075	oboInOwl:hasDbXref	IMDRF:C17	Unspecified	Maintenance Problem Identified
NCI:C92074	oboInOwl:hasDbXref	IMDRF:C0903	Unspecified	Magnetically Induced
NCI:C92077	oboInOwl:hasDbXref	IMDRF:C0103	Unspecified	Material or Material Leachate Pyrogenic Problem
NCI:C92076	oboInOwl:hasDbXref	IMDRF:C16	Unspecified	Manufacturing Process Problem Identified
NCI:C92079	oboInOwl:hasDbXref	IMDRF:C07	Unspecified	Mechanical Problem Identified
NCI:C92078	oboInOwl:hasDbXref	IMDRF:C06	Unspecified	Material and/or Chemistry Problem Identified
NCI:C33788	oboInOwl:hasDbXref	UBERON:0001466	Unspecified	Toe
NCI:C172051	oboInOwl:hasDbXref	IMDRF:E1416	Unspecified	Vesicovaginal Fistula
NCI:C172050	oboInOwl:hasDbXref	IMDRF:E0206	Unspecified	Unspecified Mental, Emotional or Behavioral Problem
NCI:C172038	oboInOwl:hasDbXref	IMDRF:F1205	Unspecified	Temporary Impairment
NCI:C172037	oboInOwl:hasDbXref	IMDRF:E0135	Unspecified	Taste Disorder
NCI:C172039	oboInOwl:hasDbXref	IMDRF:A040612	Unspecified	Thickening of Device Material
NCI:C172034	oboInOwl:hasDbXref	IMDRF:E161401	Unspecified	Subluxation
NCI:C172033	oboInOwl:hasDbXref	IMDRF:G04065	Unspecified	Sewing Ring Device
NCI:C172036	oboInOwl:hasDbXref	IMDRF:E0134	Unspecified	Tactile Disorder
NCI:C172030	oboInOwl:hasDbXref	IMDRF:E102802	Unspecified	Salivary Hypersecretion
NCI:C172032	oboInOwl:hasDbXref	IMDRF:F20	Unspecified	Serious Public Health Threat
NCI:C172031	oboInOwl:hasDbXref	IMDRF:F12	Unspecified	Serious Injury/Illness/Impairment
NCI:C172049	oboInOwl:hasDbXref	IMDRF:E0844	Unspecified	Unspecified Eye/Vision Problem
NCI:C172048	oboInOwl:hasDbXref	IMDRF:F23	Unspecified	Unexpected Medical Intervention Required
NCI:C172045	oboInOwl:hasDbXref	IMDRF:F22	Unspecified	Unexpected Diagnostic Intervention Required
NCI:C172044	oboInOwl:hasDbXref	IMDRF:F21	Unspecified	Unexpected Deterioration
NCI:C172047	oboInOwl:hasDbXref	IMDRF:F2204	Unspecified	Unexpected IVD Testing Required
NCI:C172046	oboInOwl:hasDbXref	IMDRF:F2203	Unspecified	Unexpected Imaging Required
NCI:C172041	oboInOwl:hasDbXref	IMDRF:E1706	Unspecified	Tumor Cell Seeding
NCI:C172040	oboInOwl:hasDbXref	IMDRF:E0835	Unspecified	Toxic Anterior Segment Syndrome
NCI:C172043	oboInOwl:hasDbXref	IMDRF:A0805	Unspecified	Undercorrection
NCI:C172042	oboInOwl:hasDbXref	IMDRF:F25	Unspecified	Unanticipated Adverse Device Effect
NCI:C172090	oboInOwl:hasDbXref	IMDRF:F1002	Unspecified	Incompatible Blood Transfusion
NCI:C172078	oboInOwl:hasDbXref	IMDRF:E2402	Unspecified	Appropriate Clinical Signs, Symptoms, Conditions Term/Code Not Available
NCI:C172077	oboInOwl:hasDbXref	IMDRF:E2118	Unspecified	Unintended Extubation
NCI:C172079	oboInOwl:hasDbXref	IMDRF:A030208	Unspecified	Unexpected Product Color
NCI:C172076	oboInOwl:hasDbXref	IMDRF:E190101	Unspecified	Drug Resistant Bacterial Infection
NCI:C172085	oboInOwl:hasDbXref	IMDRF:A1804	Unspecified	Device Contaminated at the User Facility
NCI:C172084	oboInOwl:hasDbXref	IMDRF:A150105	Unspecified	Key or Button Unresponsive/not Working
NCI:C172081	oboInOwl:hasDbXref	IMDRF:A140101	Unspecified	Failure to Deflate Problem
NCI:C172080	oboInOwl:hasDbXref	IMDRF:A090813	Unspecified	Erratic Results
NCI:C172083	oboInOwl:hasDbXref	IMDRF:A1415	Unspecified	Air/Gas in Device
NCI:C172082	oboInOwl:hasDbXref	IMDRF:A140102	Unspecified	Unintended Deflation
NCI:C92028	oboInOwl:hasDbXref	IMDRF:C1601	Unspecified	Assembly Problem Identified
NCI:C92029	oboInOwl:hasDbXref	IMDRF:C0101	Unspecified	Biocompatibility Problem Identified
NCI:C92026	oboInOwl:hasDbXref	IMDRF:C010601	Unspecified	Device Agglutination Problem
NCI:C172016	oboInOwl:hasDbXref	IMDRF:E151202	Unspecified	Partial Neonatal Hearing Loss
NCI:C172015	oboInOwl:hasDbXref	IMDRF:G07001	Unspecified	Part/Component/Sub-assembly Term not Applicable
NCI:C172018	oboInOwl:hasDbXref	IMDRF:F1204	Unspecified	Permanent Impairment
NCI:C92071	oboInOwl:hasDbXref	IMDRF:C05	Unspecified	Labeling and Instructions for Use/Maintenance
NCI:C172012	oboInOwl:hasDbXref	IMDRF:G0405207	Unspecified	Nail Device
NCI:C92070	oboInOwl:hasDbXref	IMDRF:C04	Unspecified	Interoperability Problem Identified
NCI:C172011	oboInOwl:hasDbXref	IMDRF:E0616	Unspecified	Myocardial Hypertrophy
NCI:C92073	oboInOwl:hasDbXref	IMDRF:C0704	Unspecified	Lubrication Problem Identified
NCI:C172014	oboInOwl:hasDbXref	IMDRF:F1001	Unspecified	No Treatment due to Device Malfunction
NCI:C92072	oboInOwl:hasDbXref	IMDRF:C020702	Unspecified	Loss of Power Identified
NCI:C172013	oboInOwl:hasDbXref	IMDRF:G0600601	Unspecified	Needle Stick Prevention Mechanism
NCI:C172010	oboInOwl:hasDbXref	IMDRF:F1907	Unspecified	More Complex Surgery
NCI:C92064	oboInOwl:hasDbXref	IMDRF:C060201	Unspecified	Device Improper Composition/Concentration
NCI:C92063	oboInOwl:hasDbXref	IMDRF:C0203	Unspecified	Impedance Problem Identified
NCI:C92066	oboInOwl:hasDbXref	IMDRF:C0402	Unspecified	Incompatible Component/Accessory
NCI:C92065	oboInOwl:hasDbXref	IMDRF:C0602	Unspecified	Inappropriate Device Material
NCI:C92068	oboInOwl:hasDbXref	IMDRF:C0204	Unspecified	Insulation Problem Identified
NCI:C172009	oboInOwl:hasDbXref	IMDRF:F1906	Unspecified	Modified Surgical Procedure
NCI:C172008	oboInOwl:hasDbXref	IMDRF:F11	Unspecified	Minor Injury/ Illness/Impairment
NCI:C92067	oboInOwl:hasDbXref	IMDRF:C1603	Unspecified	Installation Problem Identified
NCI:C92069	oboInOwl:hasDbXref	IMDRF:C100204	Unspecified	Interface Design Error
NCI:C172027	oboInOwl:hasDbXref	IMDRF:F16	Unspecified	Reduction in Life Expectancy
NCI:C172026	oboInOwl:hasDbXref	IMDRF:E1412	Unspecified	Rectovaginal Fistula
NCI:C172029	oboInOwl:hasDbXref	IMDRF:E233701	Unspecified	Restenosis
NCI:C172028	oboInOwl:hasDbXref	IMDRF:E1417	Unspecified	Reproductive System or Breast Problem
NCI:C92060	oboInOwl:hasDbXref	IMDRF:C0106	Unspecified	Device Hematologic Problem Identified
NCI:C172023	oboInOwl:hasDbXref	IMDRF:F14	Unspecified	Prolonged Episode of Care
NCI:C172022	oboInOwl:hasDbXref	IMDRF:E1514	Unspecified	Pregnancy with a Contraceptive Device
NCI:C92062	oboInOwl:hasDbXref	IMDRF:C0902	Unspecified	Image Artifact
NCI:C172025	oboInOwl:hasDbXref	IMDRF:F15	Unspecified	Recognized Device or Procedural Complication
NCI:C172024	oboInOwl:hasDbXref	IMDRF:E2335	Unspecified	Reaction to Medicinal Component of Device
NCI:C92061	oboInOwl:hasDbXref	IMDRF:C1506	Unspecified	Environmental Humidity Problem Identified
NCI:C172021	oboInOwl:hasDbXref	IMDRF:G01007	Unspecified	Polymer Bone Powder
NCI:C92053	oboInOwl:hasDbXref	IMDRF:C070602	Unspecified	Device Fatigue Problem
NCI:C92052	oboInOwl:hasDbXref	IMDRF:C1302	Unspecified	Failure to Calibrate Identified
NCI:C92055	oboInOwl:hasDbXref	IMDRF:C070603	Unspecified	Device Fracture Problem
NCI:C92054	oboInOwl:hasDbXref	IMDRF:C0102	Unspecified	Biological Contamination
NCI:C92057	oboInOwl:hasDbXref	IMDRF:C0105	Unspecified	Device Genotoxicity Problem Identified
NCI:C172019	oboInOwl:hasDbXref	IMDRF:E2332	Unspecified	Physical Asymmetry
NCI:C92056	oboInOwl:hasDbXref	IMDRF:C0702	Unspecified	Device Friction Problem Identified
NCI:C92059	oboInOwl:hasDbXref	IMDRF:C0202	Unspecified	Hardware Timing Problem Identified
NCI:C92058	oboInOwl:hasDbXref	IMDRF:C0901	Unspecified	Gradient Induced Field Problem
NCI:C92051	oboInOwl:hasDbXref	IMDRF:C15	Unspecified	Environment Problem Identified
NCI:C92050	oboInOwl:hasDbXref	IMDRF:C020701	Unspecified	Energy Storage System Problem
NCI:C92049	oboInOwl:hasDbXref	IMDRF:C010201	Unspecified	Endotoxin Contamination
NCI:C92042	oboInOwl:hasDbXref	IMDRF:C1002	Unspecified	Design Error
NCI:C92041	oboInOwl:hasDbXref	IMDRF:C0601	Unspecified	Degradation Problem Identified
NCI:C92044	oboInOwl:hasDbXref	IMDRF:C0206	Unspecified	Current Leakage Problem
NCI:C92043	oboInOwl:hasDbXref	IMDRF:C1502	Unspecified	Dust or Dirt Problem Identified
NCI:C92046	oboInOwl:hasDbXref	IMDRF:C03	Unspecified	Electromagnetic Compatibility Problem Identified
NCI:C92045	oboInOwl:hasDbXref	IMDRF:C02	Unspecified	Electrical Problem Identified
NCI:C92048	oboInOwl:hasDbXref	IMDRF:D1105	Unspecified	End of Life Problem Identified
NCI:C92047	oboInOwl:hasDbXref	IMDRF:C0302	Unspecified	Electrostatic Discharge Problem
NCI:C172005	oboInOwl:hasDbXref	IMDRF:G0300702	Unspecified	Manometer Device
NCI:C172007	oboInOwl:hasDbXref	IMDRF:E1618	Unspecified	Metallosis
NCI:C172001	oboInOwl:hasDbXref	IMDRF:F1203	Unspecified	Life Threatening Illness or Injury
NCI:C172000	oboInOwl:hasDbXref	IMDRF:E1615	Unspecified	Joint Laxity
NCI:C92040	oboInOwl:hasDbXref	IMDRF:C070601	Unspecified	Deformation Problem
NCI:C172003	oboInOwl:hasDbXref	IMDRF:E160302	Unspecified	Limb Fracture
NCI:C172002	oboInOwl:hasDbXref	IMDRF:G05007	Unspecified	Light Source
NCI:C92039	oboInOwl:hasDbXref	IMDRF:C100201	Unspecified	Data Compression Error
NCI:C92038	oboInOwl:hasDbXref	IMDRF:C1001	Unspecified	Configuration Issue
NCI:C92031	oboInOwl:hasDbXref	IMDRF:C010501	Unspecified	Device Carcinogenic Problem
NCI:C92030	oboInOwl:hasDbXref	IMDRF:C01	Unspecified	Biological Problem Identified
NCI:C92035	oboInOwl:hasDbXref	IMDRF:C010602	Unspecified	Complement Activation Problem
NCI:C92034	oboInOwl:hasDbXref	IMDRF:C0401	Unspecified	Communications Problem Identified
NCI:C92037	oboInOwl:hasDbXref	IMDRF:C0301	Unspecified	Conducted Interference
NCI:C92036	oboInOwl:hasDbXref	IMDRF:C0701	Unspecified	Device Migration Problem Identified
NCI:C33854	oboInOwl:hasDbXref	IMDRF:E05	Unspecified	Vascular System
NCI:C5041	oboInOwl:hasDbXref	IMDRF:E0131	Unspecified	Speech Disorder
NCI:C92104	oboInOwl:hasDbXref	IMDRF:C0108	Unspecified	Reproductive Toxicity Problem Identified
